id,lat,lon,name
48695,47.0438062,28.8079266,
48696,47.0427816,28.8056002,
48697,47.0426374,28.8056272,
48698,47.0422415,28.8055731,
48699,47.0427927,28.8055703,
48700,47.0427650,28.8056072,
48701,47.0438055,28.8051800,
48702,47.0439243,28.8050650,
48703,47.0416936,28.8058277,Strada Prunului
48704,47.0425486,28.8060606,
48705,47.0424927,28.8067015,
48706,47.0425179,28.8067934,
48707,47.0425962,28.8068852,
48708,47.0426301,28.8069707,
48709,47.0426649,28.8070741,
48710,47.0426849,28.8071698,
48711,47.0426892,28.8072272,
48712,47.0426710,28.8073803,
48713,47.0426657,28.8074504,
48714,47.0426736,28.8074887,
48715,47.0426927,28.8075244,
48716,47.0427249,28.8075449,
48717,47.0431257,28.8076342,
48718,47.0431509,28.8076354,
48719,47.0431761,28.8076176,
48720,47.0431857,28.8075717,
48721,47.0432118,28.8073764,
48722,47.0432770,28.8072884,
48723,47.0433500,28.8066926,
48724,47.0434169,28.8060546,
48725,47.0432613,28.8060291,
48726,47.0433265,28.8072731,
48727,47.0434178,28.8072999,
48728,47.0433626,28.8072837,
48729,47.0424018,28.8068478,
48730,47.0423444,28.8071604,
48731,47.0423105,28.8072982,
48732,47.0422862,28.8073262,
48733,47.0422357,28.8073199,
48734,47.0420934,28.8072878,
48735,47.0423888,28.8066385,
48736,47.0421731,28.8065926,
48737,47.0423531,28.8068044,
48738,47.0421538,28.8067663,
48739,47.0423535,28.8071107,
48740,47.0424609,28.8071004,
48741,47.0418663,28.8058700,
48742,47.0416960,28.8072855,
48743,47.0418383,28.8061023,
48744,47.0423513,28.8062191,
48745,47.0422478,28.8061956,
48746,47.0422723,28.8059694,
48747,47.0425502,28.8061182,
48748,47.0425183,28.8060296,
48749,47.0433741,28.8080378,
48750,47.0434287,28.8086895,
48751,47.0435286,28.8092669,
48752,47.0414254,28.8085344,
48753,47.0415796,28.8084058,
48754,47.0418311,28.8082266,
48755,47.0420000,28.8081075,
48756,47.0422084,28.8079766,
48757,47.0423861,28.8077223,
48758,47.0426091,28.8077631,
48759,47.0429169,28.8078318,
48760,47.0430814,28.8078800,
48761,47.0430843,28.8082566,
48762,47.0430496,28.8078595,
48763,47.0430907,28.8079175,
48764,47.0423511,28.8077605,
48765,47.0423235,28.8078118,
48766,47.0424599,28.8078403,
48767,47.0426697,28.8079433,
48768,47.0422316,28.8076919,
48769,47.0419157,28.8081670,
48770,47.0416536,28.8078789,
48771,47.0416425,28.8075461,
48772,47.0416000,28.8074961,
48773,47.0417352,28.8080180,
48774,47.0416839,28.8079510,
48775,47.0413786,28.8085784,
48776,47.0421392,28.8102637,Strada Prunului
48777,47.0420571,28.8082855,
48778,47.0421562,28.8082659,
48779,47.0422293,28.8082337,
48780,47.0422870,28.8082283,
48781,47.0424208,28.8082305,
48782,47.0425071,28.8082627,
48783,47.0425276,28.8082820,
48784,47.0425422,28.8083174,
48785,47.0425502,28.8083549,
48786,47.0425524,28.8084129,
48787,47.0424559,28.8091446,
48788,47.0423835,28.8096113,
48789,47.0423229,28.8099321,
48790,47.0422500,28.8101851,
48791,47.0426939,28.8100121,
48792,47.0420414,28.8094552,
48793,47.0418067,28.8091776,
48794,47.0423614,28.8097283,
48795,47.0424243,28.8093482,
48796,47.0430919,28.8099089,
48797,47.0432501,28.8094871,
48798,47.0429906,28.8101820,
48799,47.0432156,28.8095790,
48800,47.0434218,28.8098406,
48801,47.0430110,28.8098409,
48802,47.0429641,28.8096455,
48803,47.0430623,28.8093776,
48804,47.0430597,28.8093368,
48805,47.0430467,28.8092921,
48806,47.0424947,28.8088507,
48807,47.0425587,28.8098968,
48808,47.0426897,28.8095711,
48809,47.0414293,28.8086157,
48810,47.0418070,28.8087921,
48811,47.0382604,28.8077230,Strada Calea Ieșilor
48812,47.0384053,28.8076396,
48813,47.0384748,28.8075666,
48814,47.0385369,28.8074917,
48815,47.0385873,28.8073870,
48816,47.0383320,28.8069297,Strada Calea Ieșilor
48817,47.0385674,28.8073513,
48818,47.0384502,28.8076478,
48819,47.0385560,28.8075494,
48820,47.0386109,28.8074489,
48821,47.0386009,28.8074177,
48822,47.0384902,28.8076604,
48823,47.0385907,28.8075977,
48824,47.0386052,28.8075639,
48825,47.0386113,28.8075151,
48826,47.0385465,28.8076489,
48827,47.0384732,28.8071826,
48828,47.0384395,28.8076037,
48829,47.0384417,28.8075749,
48830,47.0384364,28.8076453,
48831,47.0398984,28.8070076,
48832,47.0401951,28.8071291,
48833,47.0401038,28.8086646,Strada Ghenadie Iablocikin
48834,47.0397607,28.8073587,
48835,47.0401505,28.8070770,
48836,47.0402198,28.8072170,
48837,47.0396519,28.8082200,
48838,47.0401323,28.8083088,
48839,47.0401189,28.8084745,
48840,47.0396381,28.8083846,
48841,47.0396246,28.8085457,Strada Ghenadie Iablocikin
48842,47.0396356,28.8084142,
48843,47.0396307,28.8084730,
48844,47.0401091,28.8085936,
48845,47.0401155,28.8085188,
48846,47.0376208,28.8404168,Strada Albișoara
48847,46.9937766,28.8591990,Bulevardul Decebal
48848,47.0368606,28.8414875,Strada Albișoara
48849,47.0406080,28.8350262,Strada Albișoara
48850,47.0399361,28.7770216,Strada Nicolae Costin
48851,47.0209431,28.8204198,Strada Alexei Mateevici
48852,47.0206491,28.8207574,Strada Alexei Mateevici
48853,47.0202905,28.8560705,Strada Albișoara
48854,47.0206210,28.8560793,Strada Albișoara
48855,47.0383461,28.8104850,
48856,47.0384133,28.8102468,
48857,47.0384521,28.8097522,
48858,47.0385055,28.8091173,
48859,47.0384955,28.8091066,
48860,47.0385061,28.8091361,
48861,47.0384584,28.8096802,
48862,47.0382838,28.8123518,Strada Calea Ieșilor
48863,47.0384215,28.8133396,
48864,47.0384164,28.8133982,
48865,47.0384034,28.8134376,
48866,47.0383874,28.8134674,
48867,47.0383249,28.8135282,Strada Ion Creangă
48868,47.0384259,28.8125606,
48869,47.0384627,28.8102433,
48870,47.0387509,28.8101099,
48871,47.0402166,28.8096925,
48872,47.0404615,28.8097403,
48873,47.0404859,28.8097295,
48874,47.0408596,28.8093461,
48875,47.0412496,28.8089480,
48876,47.0413257,28.8089161,Strada Prunului
48877,47.0365787,28.7881301,
48878,47.0366900,28.7878495,
48879,47.0645977,28.7939743,Șoseaua Balcani
48880,47.0645886,28.7938520,
48881,47.0645934,28.7937072,
48882,47.0646061,28.7935811,
48883,47.0646252,28.7934924,
48884,47.0646490,28.7934247,
48885,47.0646872,28.7933500,
48886,47.0647381,28.7932566,
48887,47.0648701,28.7929507,
48888,47.0650626,28.7925304,
48889,47.0652153,28.7922011,
48890,47.0652980,28.7920003,
48891,47.0653489,28.7918486,
48892,47.0653855,28.7917365,
48893,47.0654189,28.7915964,
48894,47.0654459,28.7915076,
48895,47.0654745,28.7914423,
48896,47.0655207,28.7913535,
48897,47.0656034,28.7912064,
48898,47.0656940,28.7910080,
48899,47.0657481,28.7908632,
48900,47.0658022,28.7907324,
48901,47.0658372,28.7906600,
48902,47.0658785,28.7906017,
48903,47.0659390,28.7905199,
48904,47.0659899,28.7904639,
48905,47.0660519,28.7904079,
48906,47.0661584,28.7903285,
48907,47.0661903,28.7902958,
48908,47.0388600,28.8088704,
48909,47.0387662,28.8100533,
48910,47.0387136,28.8101532,
48911,47.0398613,28.8086052,Strada Ghenadie Iablocikin
48912,47.0397765,28.8095030,
48913,47.0397626,28.8095610,
48914,47.0397026,28.8102283,
48915,47.0396895,28.8102680,
48916,47.0396624,28.8103056,
48917,47.0396200,28.8103120,
48918,47.0395657,28.8102139,
48919,47.0393948,28.8097510,
48920,47.0394679,28.8089805,
48921,47.0395268,28.8085223,Strada Ghenadie Iablocikin
48922,47.0393709,28.8102190,
48923,47.0398191,28.8090514,
48924,47.0396199,28.8090142,
48925,47.0397179,28.8090331,
48926,47.0397384,28.8087975,
48927,47.0396403,28.8087792,
48928,47.0394028,28.8098452,
48929,47.0395602,28.8102991,
48930,47.0394780,28.8102836,
48931,47.0395745,28.8085343,Strada Ghenadie Iablocikin
48932,47.0397950,28.8070423,
48933,47.0398391,28.8070081,
48934,47.0398641,28.8070033,
48935,47.0398212,28.8070184,
48936,47.0398539,28.8086830,
48937,47.0397269,28.8074575,
48938,47.0397101,28.8076255,
48939,47.0396809,28.8079176,
48940,47.0397415,28.8074149,
48941,47.0398409,28.8074344,
48942,47.0396419,28.8142333,Strada Bucuriei
48943,47.0395632,28.8141212,
48944,47.0392347,28.8139212,
48945,47.0390980,28.8137539,
48946,47.0390768,28.8137034,
48947,47.0390673,28.8136423,
48948,47.0390658,28.8131380,
48949,47.0388135,28.8126499,
48950,47.0387887,28.8125640,
48951,47.0387653,28.8123859,
48952,47.0387309,28.8117873,
48953,47.0386680,28.8113871,
48954,47.0388252,28.8110212,
48955,47.0388413,28.8109386,
48956,47.0388435,28.8108227,
48957,47.0388390,28.8101777,
48958,47.0389152,28.8091286,
48959,47.0395859,28.8141535,
48960,47.0389085,28.8092201,
48961,47.0388819,28.8095874,
48962,47.0388611,28.8098733,
48963,47.0393181,28.8102583,
48964,47.0390921,28.8102165,
48965,47.0386739,28.8114242,
48966,47.0388418,28.8105847,
48967,47.0386265,28.8105812,
48968,47.0386761,28.8106917,
48969,47.0387138,28.8107880,
48970,47.0387325,28.8108775,
48971,47.0387371,28.8109299,
48972,47.0387376,28.8110194,
48973,47.0387268,28.8110801,
48974,47.0386963,28.8111590,
48975,47.0386570,28.8112394,
48976,47.0386373,28.8112811,
48977,47.0386296,28.8113168,
48978,47.0386415,28.8113760,
48979,47.0390671,28.8135912,
48980,47.0386093,28.8135849,
48981,47.0390414,28.8137911,
48982,47.0390119,28.8139000,
48983,47.0389910,28.8139128,
48984,47.0389484,28.8139128,
48985,47.0388319,28.8138643,
48986,47.0402046,28.8087040,
48987,47.0403957,28.8087674,
48988,47.0407167,28.8088306,
48989,47.0408526,28.8087395,
48990,47.0409442,28.8085464,
48991,47.0410118,28.8083227,
48992,47.0411624,28.8083732,
48993,47.0411434,28.8085581,
48994,47.0410874,28.8085581,
48995,47.0409530,28.8085074,
48996,47.0409854,28.8083443,
48997,47.0411785,28.8083957,
48998,47.0411615,28.8085249,
48999,47.0411806,28.8084240,
49000,47.0411200,28.8085672,
49001,47.0409979,28.8083278,
49002,47.0401734,28.8085443,
49003,47.0403300,28.8079905,
49004,47.0404138,28.8078320,
49005,47.0407997,28.8079442,
49006,47.0403159,28.8080406,
49007,47.0405767,28.8081405,
49008,47.0405489,28.8083422,
49009,47.0406966,28.8083969,
49010,47.0406762,28.8085965,
49011,47.0406743,28.8083835,
49012,47.0407028,28.8084295,
49013,47.0405628,28.8081289,
49014,47.0405814,28.8081639,
49015,47.0402424,28.8083003,
49016,47.0404546,28.8083596,
49017,47.0402925,28.8083146,
49018,47.0416362,28.8062922,Strada Prunului
49019,47.0408794,28.8062187,
49020,47.0403344,28.8063219,
49021,47.0402424,28.8063978,
49022,47.0400046,28.8064949,
49023,47.0399715,28.8065313,
49024,47.0399384,28.8067528,
49025,47.0402703,28.8069637,
49026,47.0402765,28.8070107,
49027,47.0402952,28.8070381,
49028,47.0404989,28.8070927,
49029,47.0405392,28.8071549,
49030,47.0409828,28.8072308,
49031,47.0410283,28.8069106,
49032,47.0409978,28.8071912,
49033,47.0409576,28.8072462,
49034,47.0405779,28.8062758,
49035,47.0408110,28.8072142,
49036,47.0408473,28.8068818,
49037,47.0411037,28.8062405,
49038,47.0410603,28.8066572,
49039,47.0415307,28.8062798,
49040,47.0414389,28.8062714,
49041,47.0413809,28.8065161,
49042,47.0413622,28.8065434,
49043,47.0413302,28.8065434,
49044,47.0411554,28.8064994,
49045,47.0415033,28.8073687,Strada Prunului
49046,47.0412927,28.8073118,
49047,47.0413318,28.8068627,
49048,47.0412877,28.8072817,
49049,47.0413066,28.8073223,
49050,47.0414139,28.8073520,
49051,47.0414756,28.8075926,Strada Prunului
49052,47.0412727,28.8075491,
49053,47.0412527,28.8076831,
49054,47.0414580,28.8077354,Strada Prunului
49055,47.0411058,28.8076499,
49056,47.0413650,28.8077124,
49057,47.0413808,28.8075641,
49058,47.0412635,28.8075698,
49059,47.0412830,28.8075415,
49060,47.0388190,28.8116912,
49061,47.0389149,28.8115559,
49062,47.0391253,28.8122814,
49063,47.0389489,28.8125305,
49064,47.0390016,28.8126571,
49065,47.0389682,28.8124997,
49066,47.0389551,28.8125838,
49067,47.0389456,28.8125589,
49068,47.0390993,28.8123165,
49069,47.0394498,28.8127933,
49070,47.0394146,28.8128250,
49071,47.0393935,28.8128288,
49072,47.0393452,28.8127516,
49073,47.0395165,28.8133243,
49074,47.0398924,28.8138481,Strada Bucuriei
49075,47.0398363,28.8137699,
49076,47.0397965,28.8137150,
49077,47.0394865,28.8128339,
49078,47.0393060,28.8130759,
49079,47.0394475,28.8128798,
49080,47.0393638,28.8126273,
49081,47.0395565,28.8129137,
49082,47.0393998,28.8127116,
49083,47.0394451,28.8136449,
49084,47.0397516,28.8140646,Strada Bucuriei
49085,47.0396947,28.8139868,
49086,47.0395842,28.8138348,
49087,47.0399068,28.8117120,
49088,47.0404518,28.8124530,
49089,47.0404646,28.8123446,
49090,47.0404778,28.8124164,
49091,47.0398742,28.8117635,
49092,47.0398840,28.8118231,
49093,47.0397064,28.8113447,
49094,47.0398504,28.8111031,
49095,47.0397656,28.8109620,
49096,47.0398378,28.8110714,
49097,47.0398380,28.8111413,
49098,47.0397633,28.8112599,
49099,47.0410549,28.8121033,Strada Bucuriei
49100,47.0408854,28.8118762,
49101,47.0408349,28.8118737,
49102,47.0406895,28.8120829,
49103,47.0409538,28.8119679,
49104,47.0409935,28.8120210,
49105,47.0400224,28.8116220,
49106,47.0400824,28.8116238,
49107,47.0401156,28.8116328,
49108,47.0404329,28.8120622,
49109,47.0400257,28.8102620,
49110,47.0401427,28.8104346,
49111,47.0404699,28.8099311,
49112,47.0402435,28.8112211,
49113,47.0398932,28.8107395,
49114,47.0407205,28.8104035,
49115,47.0408509,28.8104619,
49116,47.0407535,28.8103876,
49117,47.0408178,28.8104189,
49118,47.0400151,28.8109022,
49119,47.0410283,28.8118217,
49120,47.0407066,28.8113564,
49121,47.0417899,28.8107883,
49122,47.0413197,28.8106213,
49123,47.0414682,28.8105116,
49124,47.0413987,28.8104974,
49125,47.0414177,28.8104861,
49126,47.0413894,28.8116110,Strada Bucuriei
49127,47.0412926,28.8114744,
49128,47.0412753,28.8114392,
49129,47.0412694,28.8113866,
49130,47.0412833,28.8112611,
49131,47.0412928,28.8111710,
49132,47.0412891,28.8111002,
49133,47.0412277,28.8109993,
49134,47.0408181,28.8115177,
49135,47.0418365,28.8108340,
49136,47.0413340,28.8115328,
49137,47.0404059,28.8130815,Strada Bucuriei
49138,47.0420561,28.8106260,Strada Bucuriei
49139,47.0416199,28.8100328,
49140,47.0415609,28.8099913,
49141,47.0415129,28.8099589,
49142,47.0413371,28.8096720,
49143,47.0419951,28.8105442,
49144,47.0420195,28.8105770,
49145,47.0407686,28.8103904,
49146,47.0407385,28.8101311,
49147,47.0407237,28.8100009,
49148,47.0406594,28.8098006,
49149,47.0409767,28.8106800,
49150,47.0410967,28.8105049,
49151,47.0409489,28.8102268,
49152,47.0411098,28.8092801,
49153,47.0411298,28.8099805,
49154,47.0411721,28.8093876,
49155,47.0409419,28.8096845,
49156,47.0399169,28.8157559,Strada Ion Creangă
49157,47.0399632,28.8156848,
49158,47.0398443,28.8150941,
49159,47.0401057,28.8154734,
49160,47.0397061,28.8152412,
49161,47.0399189,28.8149144,
49162,47.0398962,28.8148666,
49163,47.0399094,28.8148892,
49164,47.0399122,28.8149277,
49165,47.0399167,28.8149014,
49166,47.0400651,28.8158485,Strada Columna
49167,47.0393018,28.8147494,Strada Bucuriei
49168,47.0399575,28.8156936,
49169,47.0397988,28.8139920,Strada Bucuriei
49170,47.0398682,28.8140957,
49171,47.0400077,28.8142543,
49172,47.0399876,28.8142502,
49173,47.0407118,28.8126252,Strada Bucuriei
49174,47.0408620,28.8128434,
49175,47.0407791,28.8127229,
49176,47.0409533,28.8122579,Strada Bucuriei
49177,47.0411055,28.8124695,
49178,47.0410610,28.8124076,
49179,47.0410298,28.8124551,
49180,47.0410996,28.8123471,
49181,47.0410224,28.8123539,
49182,47.0410866,28.8123676,
49183,47.0408470,28.8128216,
49184,47.0405654,28.8132563,
49185,47.0404228,28.8130566,Strada Bucuriei
49186,47.0405803,28.8132771,
49187,47.0407789,28.8135452,
49188,47.0403902,28.8133409,
49189,47.0404992,28.8131635,
49190,47.0403106,28.8132219,Strada Bucuriei
49191,47.0403964,28.8133502,
49192,47.0404274,28.8133965,
49193,47.0404399,28.8135194,
49194,47.0409302,28.8141975,
49195,47.0403467,28.8132758,
49196,47.0398338,28.8140443,
49197,47.0405212,28.8139404,
49198,47.0406256,28.8137758,
49199,47.0409215,28.8141786,
49200,47.0409265,28.8142169,
49201,47.0408336,28.8143572,
49202,47.0408206,28.8143493,
49203,47.0408441,28.8143467,
49204,47.0405828,28.8137185,
49205,47.0409406,28.8132899,
49206,47.0408440,28.8131518,
49207,47.0411061,28.8135290,
49208,47.0416267,28.8131446,
49209,47.0420320,28.8128787,
49210,47.0420857,28.8127567,
49211,47.0420969,28.8126035,
49212,47.0418675,28.8122658,
49213,47.0418745,28.8129870,
49214,47.0414839,28.8123891,
49215,47.0413938,28.8133100,
49216,47.0414466,28.8130451,
49217,47.0415736,28.8128779,
49218,47.0417471,28.8130680,
49219,47.0415956,28.8128878,
49220,47.0415568,28.8128878,
49221,47.0407036,28.8136585,
49222,47.0421037,28.8126670,
49223,47.0421049,28.8126300,
49224,47.0420636,28.8128325,
49225,47.0412498,28.8118152,Strada Bucuriei
49226,47.0413555,28.8119449,
49227,47.0415516,28.8116531,
49228,47.0412847,28.8118594,
49229,47.0416065,28.8117249,
49230,47.0413640,28.8119393,
49231,47.0413478,28.8119424,
49232,47.0415431,28.8116587,
49233,47.0415592,28.8116587,
49234,47.0417931,28.8131440,
49235,47.0418421,28.8132927,Strada Columna
49236,47.0418011,28.8110086,Strada Bucuriei
49237,47.0419377,28.8112121,
49238,47.0420773,28.8114170,
49239,47.0421130,28.8114708,
49240,47.0423312,28.8111568,
49241,47.0425370,28.8111097,
49242,47.0427603,28.8114253,
49243,47.0428947,28.8116833,
49244,47.0428864,28.8118092,
49245,47.0427737,28.8120171,
49246,47.0423343,28.8126845,
49247,47.0422392,28.8126134,
49248,47.0417842,28.8119670,
49249,47.0416889,28.8118393,
49250,47.0422738,28.8126543,
49251,47.0422264,28.8130172,
49252,47.0424195,28.8127238,
49253,47.0426525,28.8127734,
49254,47.0427318,28.8130774,
49255,47.0425277,28.8130540,
49256,47.0427140,28.8130845,
49257,47.0427348,28.8130529,
49258,47.0427479,28.8128865,
49259,47.0427051,28.8128047,
49260,47.0427322,28.8128406,
49261,47.0422389,28.8129212,
49262,47.0423229,28.8129412,
49263,47.0423850,28.8129728,
49264,47.0425037,28.8129944,
49265,47.0419721,28.8122339,
49266,47.0420628,28.8121060,
49267,47.0421957,28.8125516,
49268,47.0422824,28.8124207,
49269,47.0420097,28.8116267,
49270,47.0421000,28.8117737,
49271,47.0425761,28.8110216,
49272,47.0426127,28.8109261,
49273,47.0426222,28.8108864,
49274,47.0426164,28.8108263,
49275,47.0425728,28.8107407,
49276,47.0426767,28.8108908,
49277,47.0427604,28.8109196,
49278,47.0428203,28.8109518,
49279,47.0428679,28.8110098,
49280,47.0429022,28.8110870,
49281,47.0429198,28.8111492,
49282,47.0429262,28.8112274,
49283,47.0424234,28.8112878,
49284,47.0421412,28.8104967,Strada Bucuriei
49285,47.0418627,28.8111003,
49286,47.0427983,28.8109400,
49287,47.0427914,28.8108754,
49288,47.0422409,28.8102346,
49289,47.0421761,28.8132268,
49290,47.0423262,28.8132393,
49291,47.0427758,28.8133146,
49292,47.0427978,28.8131494,
49293,47.0427605,28.8133182,
49294,47.0427847,28.8132965,
49295,47.0430956,28.8106596,
49296,47.0428972,28.8131546,Strada Columna
49297,47.0428732,28.8134860,Strada Columna
49298,47.0428380,28.8135257,Strada Columna
49299,47.0429266,28.8125958,
49300,47.0430136,28.8123556,
49301,47.0430586,28.8122953,
49302,47.0431828,28.8122036,
49303,47.0431677,28.8120922,
49304,47.0430491,28.8118683,
49305,47.0427795,28.8122721,
49306,47.0426625,28.8124357,
49307,47.0431456,28.8117476,
49308,47.0429163,28.8113682,
49309,47.0433378,28.8115979,
49310,47.0433590,28.8112128,
49311,47.0432074,28.8116994,
49312,47.0432840,28.8119611,
49313,47.0432998,28.8120864,
49314,47.0433030,28.8122164,
49315,47.0432919,28.8124357,
49316,47.0433457,28.8128929,
49317,47.0433337,28.8132182,
49318,47.0431970,28.8123626,
49319,47.0429084,28.8129417,
49320,47.0432176,28.8129764,
49321,47.0433646,28.8110908,
49322,47.0430230,28.8110908,
49323,47.0434619,28.8110711,
49324,47.0434904,28.8110143,
49325,47.0434603,28.8106348,
49326,47.0434413,28.8106000,
49327,47.0432144,28.8105989,
49328,47.0434139,28.8105854,
49329,47.0434817,28.8110450,
49330,47.0433822,28.8110873,
49331,47.0434326,28.8112278,
49332,47.0434286,28.8113542,
49333,47.0430143,28.8110676,
49334,47.0430009,28.8107717,
49335,47.0430381,28.8111054,
49336,47.0421583,28.8134079,
49337,47.0422932,28.8135864,
49338,47.0423161,28.8137423,
49339,47.0423657,28.8138724,
49340,47.0432213,28.8151131,
49341,47.0430243,28.8148275,
49342,47.0431169,28.8146788,
49343,47.0431221,28.8146405,
49344,47.0431160,28.8145984,
49345,47.0425109,28.8137002,
49346,47.0426787,28.8136887,
49347,47.0427674,28.8137270,
49348,47.0428030,28.8137614,
49349,47.0432372,28.8143991,
49350,47.0410723,28.8143136,Strada Columna
49351,47.0411337,28.8144181,
49352,47.0411824,28.8145278,
49353,47.0414001,28.8148628,
49354,47.0418021,28.8154258,
49355,47.0413236,28.8147500,
49356,47.0412245,28.8148950,
49357,47.0411464,28.8147800,
49358,47.0401967,28.8161560,Strada Ion Creangă
49359,47.0402897,28.8155063,Strada Columna
49360,47.0404717,28.8157525,
49361,47.0405053,28.8151777,Strada Columna
49362,47.0406953,28.8154244,
49363,47.0411328,28.8160073,
49364,47.0411764,28.8161131,
49365,47.0412016,28.8161808,
49366,47.0412855,28.8163027,
49367,47.0412905,28.8163310,
49368,47.0412830,28.8163667,
49369,47.0411219,28.8166154,
49370,47.0407436,28.8148145,Strada Columna
49371,47.0410611,28.8152936,
49372,47.0409246,28.8150879,
49373,47.0405107,28.8166161,Strada Ion Creangă
49374,47.0406275,28.8164873,
49375,47.0407138,28.8164922,
49376,47.0408336,28.8166402,
49377,47.0409273,28.8166567,
49378,47.0410258,28.8167438,
49379,47.0404227,28.8158245,
49380,47.0405387,28.8160030,
49381,47.0405824,28.8160206,
49382,47.0408152,28.8163581,
49383,47.0408375,28.8156011,
49384,47.0412474,28.8146301,
49385,47.0410056,28.8152090,
49386,47.0410658,28.8159151,
49387,47.0411271,28.8158284,
49388,47.0411092,28.8158536,
49389,47.0413350,28.8160661,
49390,47.0413819,28.8160010,
49391,47.0412658,28.8161256,
49392,47.0409449,28.8165380,
49393,47.0414729,28.8149664,
49394,47.0411660,28.8153909,
49395,47.0417545,28.8153673,
49396,47.0416478,28.8154135,
49397,47.0415989,28.8154435,
49398,47.0415506,28.8155004,
49399,47.0414132,28.8156935,
49400,47.0431106,28.8165324,
49401,47.0431856,28.8163414,
49402,47.0431706,28.8164342,
49403,47.0431891,28.8161727,
49404,47.0431798,28.8160149,
49405,47.0432243,28.8155992,
49406,47.0432346,28.8154550,
49407,47.0432088,28.8153579,
49408,47.0431303,28.8152432,
49409,47.0431829,28.8162202,
49410,47.0420263,28.8146286,
49411,47.0418933,28.8146071,
49412,47.0421630,28.8149730,
49413,47.0420666,28.8158009,
49414,47.0422564,28.8152325,
49415,47.0419423,28.8152759,
49416,47.0422051,28.8152981,
49417,47.0411049,28.8143690,
49418,47.0418269,28.8185063,
49419,47.0418832,28.8184533,
49420,47.0421774,28.8181931,
49421,47.0423656,28.8181521,
49422,47.0424597,28.8180990,
49423,47.0425941,28.8179018,
49424,47.0424524,28.8176742,
49425,47.0422374,28.8179837,
49426,47.0424301,28.8176899,
49427,47.0424680,28.8176866,
49428,47.0425856,28.8178705,
49429,47.0425868,28.8179324,
49430,47.0425461,28.8173430,
49431,47.0426641,28.8175340,
49432,47.0429164,28.8174383,
49433,47.0431371,28.8182995,Strada Columna
49434,47.0432155,28.8183667,Strada Columna
49435,47.0432543,28.8188093,Strada Columna
49436,47.0433084,28.8191314,Strada Columna
49437,47.0433736,28.8192654,Strada Columna
49438,47.0435075,28.8195206,Strada Columna
49439,47.0435927,28.8198855,Strada Columna
49440,47.0436327,28.8200960,Strada Columna
49441,47.0436257,28.8201611,Strada Columna
49442,47.0436118,28.8201955,Strada Columna
49443,47.0434979,28.8203614,Strada Columna
49444,47.0432327,28.8207020,Strada Columna
49445,47.0431893,28.8207161,Strada Columna
49446,47.0431075,28.8207148,Strada Columna
49447,47.0429354,28.8204685,Strada Columna
49448,47.0425928,28.8199311,Strada Columna
49449,47.0412920,28.8168964,
49450,47.0420535,28.8180504,
49451,47.0413417,28.8169736,
49452,47.0419897,28.8179503,
49453,47.0416639,28.8182750,
49454,47.0419341,28.8178666,
49455,47.0417031,28.8182146,
49456,47.0417472,28.8181482,
49457,47.0411847,28.8172972,
49458,47.0413725,28.8170201,
49459,47.0411926,28.8172692,
49460,47.0411888,28.8173275,
49461,47.0410354,28.8172632,
49462,47.0416949,28.8182272,
49463,47.0407041,28.8168997,
49464,47.0407918,28.8167593,
49465,47.0406048,28.8167540,
49466,47.0406983,28.8166141,
49467,47.0401280,28.8185673,
49468,47.0406330,28.8178357,
49469,47.0403202,28.8173650,
49470,47.0405336,28.8176889,
49471,47.0400198,28.8183995,
49472,47.0398575,28.8181740,
49473,47.0400423,28.8183804,
49474,47.0399981,28.8183772,
49475,47.0405934,28.8177762,
49476,47.0409503,28.8173846,
49477,47.0410852,28.8174541,
49478,47.0399377,28.8211663,
49479,47.0427636,28.8187497,
49480,47.0427805,28.8187229,
49481,47.0426261,28.8189345,
49482,47.0425859,28.8189295,
49483,47.0426981,28.8185159,
49484,47.0425029,28.8188023,
49485,47.0426130,28.8196899,
49486,47.0427951,28.8193762,
49487,47.0429792,28.8189498,
49488,47.0428958,28.8204071,Strada Columna
49489,47.0426550,28.8197726,
49490,47.0429122,28.8197601,
49491,47.0429568,28.8193599,
49492,47.0426484,28.8198353,
49493,47.0426398,28.8197366,
49494,47.0425287,28.8197871,
49495,47.0403216,28.8230157,
49496,47.0417825,28.8208787,
49497,47.0418623,28.8210019,
49498,47.0418163,28.8209309,
49499,47.0417274,28.8185302,
49500,47.0425619,28.8197488,
49501,47.0431884,28.8183219,Strada Columna
49502,47.0428155,28.8202810,Strada Columna
49503,47.0422445,28.8211063,
49504,47.0419214,28.8209203,
49505,47.0420371,28.8209090,
49506,47.0425287,28.8202017,
49507,47.0427241,28.8201373,Strada Columna
49508,47.0419879,28.8209203,
49509,47.0430961,28.8208470,
49510,47.0425122,28.8217580,
49511,47.0415908,28.8231650,
49512,47.0425307,28.8217311,
49513,47.0414475,28.8233796,
49514,47.0411873,28.8230004,
49515,47.0420329,28.8224922,
49516,47.0408332,28.8237763,
49517,47.0410599,28.8241262,
49518,47.0408743,28.8238397,
49519,47.0405956,28.8242831,
49520,47.0411380,28.8229286,
49521,47.0407017,28.8235796,
49522,47.0413817,28.8232837,
49523,47.0409784,28.8238877,
49524,47.0401489,28.8227643,
49525,47.0395609,28.8235800,
49526,47.0416579,28.8283397,
49527,47.0417001,28.8280073,
49528,47.0418524,28.8254241,
49529,47.0419335,28.8252094,
49530,47.0419630,28.8250686,
